id,url,coursename,price,priceunit,course_code,duration,start_date,end_date,slot_time,brandname,region
30,https://www.globalknowledge.com/us-en/course/181219/sesa-securing-email-with-cisco-email-security-appliance-v-31/,"SESA-Securing Email with Cisco Email Security Appliance V 3.1
Learn to deploy high-availability email protection against the dynamic, rapidly changing threats affecting your organization as well as Gain leading-edge career skills focused on enterprise security.",2750.0,USD,GK# 100499,4 Days,"Sep 03 - 06, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
30,https://www.globalknowledge.com/us-en/course/181219/sesa-securing-email-with-cisco-email-security-appliance-v-31/,"SESA-Securing Email with Cisco Email Security Appliance V 3.1
Learn to deploy high-availability email protection against the dynamic, rapidly changing threats affecting your organization as well as Gain leading-edge career skills focused on enterprise security.",2750.0,USD,GK# 100499,4 Days,"Sep 03 - 06, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
30,https://www.globalknowledge.com/us-en/course/181219/sesa-securing-email-with-cisco-email-security-appliance-v-31/,"SESA-Securing Email with Cisco Email Security Appliance V 3.1
Learn to deploy high-availability email protection against the dynamic, rapidly changing threats affecting your organization as well as Gain leading-edge career skills focused on enterprise security.",2750.0,USD,GK# 100499,4 Days,"Dec 16 - 19, 2024",,ONLINE,Global Knowledge,USA
31,https://www.globalknowledge.com/us-en/course/85496/cisco-aggregation-services-router-9000-series-essentials-asr9ke-v61/,"ASR9KE - Cisco Aggregation Services Router 9000 Series Essentials v6.1
Learn the features and functions of the Cisco ASR 9000 Series platforms.",,USD,GK# 5481,,,,,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Aug 12 - 16, 2024",,8:30 AM - 8:30 PM EDT,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Jul 22 - 26, 2024",,8:30 AM - 8:30 PM EDT,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Aug 12 - 16, 2024",,8:30 AM - 8:30 PM EDT,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Aug 19 - 23, 2024",,11:30 AM - 11:30 PM EDT,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Aug 26 - 30, 2024",,8:30 AM - 8:30 PM EDT,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Sep 09 - 13, 2024",,8:30 AM - 8:30 PM EDT,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Sep 16 - 20, 2024",,8:30 AM - 11:30 PM EDT,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Sep 23 - 27, 2024",,11:30 AM - 8:30 PM EDT,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Sep 30 - Oct 04, 2024",,11:30 AM - 8:30 PM EDT,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Oct 07 - 11, 2024",,8:30 AM - 8:30 PM EDT,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Oct 14 - 18, 2024",,8:30 AM - 8:30 PM EDT,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Oct 28 - Nov 01, 2024",,ONLINE,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Nov 04 - 08, 2024",,ONLINE,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Nov 11 - 15, 2024",,ONLINE,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Nov 18 - 22, 2024",,ONLINE,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Dec 02 - 06, 2024",,8:30 AM - 8:30 PM EST,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Dec 09 - 13, 2024",,8:30 AM - 8:30 PM EST,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Dec 16 - 20, 2024",,11:30 AM - 11:30 PM EST,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Jan 06 - 10, 2025",,11:30 AM - 11:30 PM EST,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Jan 13 - 17, 2025",,8:30 AM - 8:30 PM EST,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Jan 27 - 31, 2025",,8:30 AM - 8:30 PM EST,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Feb 03 - 07, 2025",,8:30 AM - 8:30 PM EST,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Feb 10 - 14, 2025",,11:30 AM - 11:30 PM EST,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Feb 24 - 28, 2025",,8:30 AM - 8:30 PM EST,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Mar 03 - 07, 2025",,11:30 AM - 11:30 PM EST,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Mar 10 - 14, 2025",,8:30 AM - 8:30 PM EDT,Global Knowledge,USA
32,https://www.globalknowledge.com/us-en/course/181337/ccna-implementing-and-administering-cisco-solutions-v20-boot-camp/,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network.",4195.0,USD,GK# 100527,5 Days,"Mar 17 - 21, 2025",,8:30 AM - 8:30 PM EDT,Global Knowledge,USA
33,https://www.globalknowledge.com/us-en/course/181232/devasc-developing-applications-and-automating-workflows-using-cisco-core-platforms-v10/,"DEVASC - Developing Applications and Automating Workflows using Cisco Core Platforms v1.0
This course gives you hands on experience solving real world problems using Cisco Application Programming Interfaces (APIs) and modern development tools.",4500.0,USD,GK# 100512,5 Days,"Aug 05 - 09, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
33,https://www.globalknowledge.com/us-en/course/181232/devasc-developing-applications-and-automating-workflows-using-cisco-core-platforms-v10/,"DEVASC - Developing Applications and Automating Workflows using Cisco Core Platforms v1.0
This course gives you hands on experience solving real world problems using Cisco Application Programming Interfaces (APIs) and modern development tools.",4500.0,USD,GK# 100512,5 Days,"Aug 05 - 09, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
33,https://www.globalknowledge.com/us-en/course/181232/devasc-developing-applications-and-automating-workflows-using-cisco-core-platforms-v10/,"DEVASC - Developing Applications and Automating Workflows using Cisco Core Platforms v1.0
This course gives you hands on experience solving real world problems using Cisco Application Programming Interfaces (APIs) and modern development tools.",4500.0,USD,GK# 100512,5 Days,"Nov 11 - 15, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
33,https://www.globalknowledge.com/us-en/course/181232/devasc-developing-applications-and-automating-workflows-using-cisco-core-platforms-v10/,"DEVASC - Developing Applications and Automating Workflows using Cisco Core Platforms v1.0
This course gives you hands on experience solving real world problems using Cisco Application Programming Interfaces (APIs) and modern development tools.",4500.0,USD,GK# 100512,5 Days,"Jan 06 - 10, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
34,https://www.globalknowledge.com/us-en/course/189485/advaci-advanced-aci/,"ADVACI- Advanced ACI
Advanced ACI is a 5-day course designed to help students understand new and advanced features of Cisco ACI 5.x with VMware v6.x that help simplify, scale, and optimize complex data center networking environments",,USD,GK# 821403,,,,,Global Knowledge,USA
35,https://www.globalknowledge.com/us-en/course/188776/dcnml-managing-lan-infrastructure-with-cisco-data-center-network-manager-v11/,"DCNML-Managing LAN Infrastructure with Cisco Data Center Network Manager v1.1
The course, Managing LAN Infrastructure with Cisco Data Center Network Manager (DCNML) v1.1 enhances your knowledge of managing LAN Infrastructure with Cisco Data Center Network Manager (DCNM) implementing a spine-and-leaf network fabric using DCNM with Virtual Extensible LAN (VXLAN), Ethernet VPN (EVPN), and Border Gateway Protocol (BGP).",,USD,GK# 821348,,,,,Global Knowledge,USA
36,https://www.globalknowledge.com/us-en/course/164685/vii-cisco-video-infrastructure-implementation/,"VII - Cisco Video Infrastructure Implementation
This course will provide you with the necessary knowledge and skills to implement a complete Cisco TelePresence solution, including TelePresence endpoints, integration of premise with cloud solutions, meeting solutions, and management software. It describes Cisco business TelePresence solutions and enables students to implement and troubleshoot basic and advanced TelePresence network solutions.",,USD,GK# 6597,,,,,Global Knowledge,USA
37,https://www.globalknowledge.com/us-en/course/189484/5gcops-operationalizing-cisco-5g-solutions/,"5GCOPS-Operationalizing Cisco 5G Solutions
This course addresses 5G technologies and includes the latest research and industry techniques needed to give you the necessary resources, tools and pointers to build and operate 5G networks that organizations are looking for.",,USD,GK# 821402,,,,,Global Knowledge,USA
38,https://www.globalknowledge.com/us-en/course/187041/ibntrn-transforming-to-a-cisco-intent-based-network-v11/,"IBNTRN - Transforming to a Cisco Intent-Based Network v1.1
The Transforming to a Cisco Intent Based Network (IBNTRN) v1.1 course teaches you how the functionality of Cisco SD-Access fits into Cisco Digital Network Architecture (DNA).",4395.0,USD,GK# 101130,5 Days,"Oct 21 - 25, 2024",,ONLINE,Global Knowledge,USA
38,https://www.globalknowledge.com/us-en/course/187041/ibntrn-transforming-to-a-cisco-intent-based-network-v11/,"IBNTRN - Transforming to a Cisco Intent-Based Network v1.1
The Transforming to a Cisco Intent Based Network (IBNTRN) v1.1 course teaches you how the functionality of Cisco SD-Access fits into Cisco Digital Network Architecture (DNA).",4395.0,USD,GK# 101130,5 Days,"Oct 21 - 25, 2024",,ONLINE,Global Knowledge,USA
38,https://www.globalknowledge.com/us-en/course/187041/ibntrn-transforming-to-a-cisco-intent-based-network-v11/,"IBNTRN - Transforming to a Cisco Intent-Based Network v1.1
The Transforming to a Cisco Intent Based Network (IBNTRN) v1.1 course teaches you how the functionality of Cisco SD-Access fits into Cisco Digital Network Architecture (DNA).",4395.0,USD,GK# 101130,5 Days,"Jan 13 - 17, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
39,https://www.globalknowledge.com/us-en/course/176779/cisco-application-centric-infrastructure-operations-and-troubleshooting-dcacio-v52/,"Cisco Application Centric Infrastructure Operations and Troubleshooting (DCACIO) v5.2
Operate and troubleshoot Cisco data center network infrastructure running Cisco ACI.",3500.0,USD,GK# 100215,3 Days,"Aug 12 - 14, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
39,https://www.globalknowledge.com/us-en/course/176779/cisco-application-centric-infrastructure-operations-and-troubleshooting-dcacio-v52/,"Cisco Application Centric Infrastructure Operations and Troubleshooting (DCACIO) v5.2
Operate and troubleshoot Cisco data center network infrastructure running Cisco ACI.",3500.0,USD,GK# 100215,3 Days,"Aug 12 - 14, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
39,https://www.globalknowledge.com/us-en/course/176779/cisco-application-centric-infrastructure-operations-and-troubleshooting-dcacio-v52/,"Cisco Application Centric Infrastructure Operations and Troubleshooting (DCACIO) v5.2
Operate and troubleshoot Cisco data center network infrastructure running Cisco ACI.",3500.0,USD,GK# 100215,3 Days,"Oct 21 - 23, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
39,https://www.globalknowledge.com/us-en/course/176779/cisco-application-centric-infrastructure-operations-and-troubleshooting-dcacio-v52/,"Cisco Application Centric Infrastructure Operations and Troubleshooting (DCACIO) v5.2
Operate and troubleshoot Cisco data center network infrastructure running Cisco ACI.",3500.0,USD,GK# 100215,3 Days,"Dec 16 - 18, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
39,https://www.globalknowledge.com/us-en/course/176779/cisco-application-centric-infrastructure-operations-and-troubleshooting-dcacio-v52/,"Cisco Application Centric Infrastructure Operations and Troubleshooting (DCACIO) v5.2
Operate and troubleshoot Cisco data center network infrastructure running Cisco ACI.",3500.0,USD,GK# 100215,3 Days,"Feb 03 - 05, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
40,https://www.globalknowledge.com/us-en/course/181218/ssfamp-protecting-against-malware-threats-with-cisco-amp-for-endpoints-v60/,"SSFAMP – Protecting Against Malware Threats with Cisco AMP for Endpoints v6.0
Learn to deploy and use Cisco AMP for Endpoints, a next-generation endpoint security solution that prevents, detects, and responds to advanced threats.",1000.0,USD,GK# 100498,,,,,Global Knowledge,USA
41,https://www.globalknowledge.com/us-en/course/181214/scor-implementing-and-operating-cisco-security-core-technologies-v10/,"SCOR - Implementing and Operating Cisco Security Core Technologies v1.0
You will learn CCNP Security and CCIE Security certifications and for senior-level security roles featuring Cisco security solutions.",4295.0,USD,GK# 100494,5 Days,"Aug 05 - 09, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
41,https://www.globalknowledge.com/us-en/course/181214/scor-implementing-and-operating-cisco-security-core-technologies-v10/,"SCOR - Implementing and Operating Cisco Security Core Technologies v1.0
You will learn CCNP Security and CCIE Security certifications and for senior-level security roles featuring Cisco security solutions.",4295.0,USD,GK# 100494,5 Days,"Aug 05 - 09, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
41,https://www.globalknowledge.com/us-en/course/181214/scor-implementing-and-operating-cisco-security-core-technologies-v10/,"SCOR - Implementing and Operating Cisco Security Core Technologies v1.0
You will learn CCNP Security and CCIE Security certifications and for senior-level security roles featuring Cisco security solutions.",4295.0,USD,GK# 100494,5 Days,"Oct 07 - 11, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
41,https://www.globalknowledge.com/us-en/course/181214/scor-implementing-and-operating-cisco-security-core-technologies-v10/,"SCOR - Implementing and Operating Cisco Security Core Technologies v1.0
You will learn CCNP Security and CCIE Security certifications and for senior-level security roles featuring Cisco security solutions.",4295.0,USD,GK# 100494,5 Days,"Dec 16 - 20, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
41,https://www.globalknowledge.com/us-en/course/181214/scor-implementing-and-operating-cisco-security-core-technologies-v10/,"SCOR - Implementing and Operating Cisco Security Core Technologies v1.0
You will learn CCNP Security and CCIE Security certifications and for senior-level security roles featuring Cisco security solutions.",4295.0,USD,GK# 100494,5 Days,"Feb 10 - 14, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
42,https://www.globalknowledge.com/us-en/course/181200/enwlsi-implementing-cisco-enterprise-wireless-networks-v20/,"ENWLSI-Implementing Cisco Enterprise Wireless Networks v2.0
The Implementing Cisco Enterprise Wireless Networks (ENWLSI) training helps you implement network settings to provide a secure wireless network infrastructure and troubleshoot any related issues with hands-on labs to reinforce concepts.",4095.0,USD,GK# 100480,5 Days,"Aug 19 - 23, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
42,https://www.globalknowledge.com/us-en/course/181200/enwlsi-implementing-cisco-enterprise-wireless-networks-v20/,"ENWLSI-Implementing Cisco Enterprise Wireless Networks v2.0
The Implementing Cisco Enterprise Wireless Networks (ENWLSI) training helps you implement network settings to provide a secure wireless network infrastructure and troubleshoot any related issues with hands-on labs to reinforce concepts.",4095.0,USD,GK# 100480,5 Days,"Aug 19 - 23, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
42,https://www.globalknowledge.com/us-en/course/181200/enwlsi-implementing-cisco-enterprise-wireless-networks-v20/,"ENWLSI-Implementing Cisco Enterprise Wireless Networks v2.0
The Implementing Cisco Enterprise Wireless Networks (ENWLSI) training helps you implement network settings to provide a secure wireless network infrastructure and troubleshoot any related issues with hands-on labs to reinforce concepts.",4095.0,USD,GK# 100480,5 Days,"Oct 07 - 11, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
42,https://www.globalknowledge.com/us-en/course/181200/enwlsi-implementing-cisco-enterprise-wireless-networks-v20/,"ENWLSI-Implementing Cisco Enterprise Wireless Networks v2.0
The Implementing Cisco Enterprise Wireless Networks (ENWLSI) training helps you implement network settings to provide a secure wireless network infrastructure and troubleshoot any related issues with hands-on labs to reinforce concepts.",4095.0,USD,GK# 100480,5 Days,"Dec 09 - 13, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
42,https://www.globalknowledge.com/us-en/course/181200/enwlsi-implementing-cisco-enterprise-wireless-networks-v20/,"ENWLSI-Implementing Cisco Enterprise Wireless Networks v2.0
The Implementing Cisco Enterprise Wireless Networks (ENWLSI) training helps you implement network settings to provide a secure wireless network infrastructure and troubleshoot any related issues with hands-on labs to reinforce concepts.",4095.0,USD,GK# 100480,5 Days,"Feb 03 - 07, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
43,https://www.globalknowledge.com/us-en/course/106747/enc9k-implementing-cisco-catalyst-9000-switches-v40/,"ENC9K - Implementing Cisco Catalyst 9000 Switches v4.0
The ENC9K - Implementing Cisco Catalyst 9000 Switches course introduces you to the architecture, capabilities, and implementation of the Cisco Catalyst 9000 switching platform.",2995.0,USD,GK# 5277,3 Days,"Sep 04 - 06, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
43,https://www.globalknowledge.com/us-en/course/106747/enc9k-implementing-cisco-catalyst-9000-switches-v40/,"ENC9K - Implementing Cisco Catalyst 9000 Switches v4.0
The ENC9K - Implementing Cisco Catalyst 9000 Switches course introduces you to the architecture, capabilities, and implementation of the Cisco Catalyst 9000 switching platform.",2995.0,USD,GK# 5277,3 Days,"Sep 04 - 06, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
43,https://www.globalknowledge.com/us-en/course/106747/enc9k-implementing-cisco-catalyst-9000-switches-v40/,"ENC9K - Implementing Cisco Catalyst 9000 Switches v4.0
The ENC9K - Implementing Cisco Catalyst 9000 Switches course introduces you to the architecture, capabilities, and implementation of the Cisco Catalyst 9000 switching platform.",2995.0,USD,GK# 5277,3 Days,"Dec 02 - 04, 2024",,ONLINE,Global Knowledge,USA
44,https://www.globalknowledge.com/us-en/course/181222/clcor-implementing-and-operating-cisco-collaboration-core-technologies-v12/,"CLCOR - Implementing and Operating Cisco Collaboration Core Technologies v1.2
Implement and deploy core collaboration and networking technologies featuring Cisco Unified Communications Manager.",4195.0,USD,GK# 100502,5 Days,"Nov 11 - 15, 2024",,ONLINE,Global Knowledge,USA
44,https://www.globalknowledge.com/us-en/course/181222/clcor-implementing-and-operating-cisco-collaboration-core-technologies-v12/,"CLCOR - Implementing and Operating Cisco Collaboration Core Technologies v1.2
Implement and deploy core collaboration and networking technologies featuring Cisco Unified Communications Manager.",4195.0,USD,GK# 100502,5 Days,"Nov 11 - 15, 2024",,ONLINE,Global Knowledge,USA
44,https://www.globalknowledge.com/us-en/course/181222/clcor-implementing-and-operating-cisco-collaboration-core-technologies-v12/,"CLCOR - Implementing and Operating Cisco Collaboration Core Technologies v1.2
Implement and deploy core collaboration and networking technologies featuring Cisco Unified Communications Manager.",4195.0,USD,GK# 100502,5 Days,"Jan 13 - 17, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
45,https://www.globalknowledge.com/us-en/course/181210/dcit-troubleshooting-cisco-data-center-infrastructure-v71/,"DCIT - Troubleshooting Cisco Data Center Infrastructure v7.1
Learn to diagnose LAN, SAN, Cisco Data Center Unified Fabric, Cisco Unified Computing System and Cisco Application-Centric Infrastructure.",4495.0,USD,GK# 100490,5 Days,"Oct 28 - Nov 01, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
45,https://www.globalknowledge.com/us-en/course/181210/dcit-troubleshooting-cisco-data-center-infrastructure-v71/,"DCIT - Troubleshooting Cisco Data Center Infrastructure v7.1
Learn to diagnose LAN, SAN, Cisco Data Center Unified Fabric, Cisco Unified Computing System and Cisco Application-Centric Infrastructure.",4495.0,USD,GK# 100490,5 Days,"Oct 28 - Nov 01, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
45,https://www.globalknowledge.com/us-en/course/181210/dcit-troubleshooting-cisco-data-center-infrastructure-v71/,"DCIT - Troubleshooting Cisco Data Center Infrastructure v7.1
Learn to diagnose LAN, SAN, Cisco Data Center Unified Fabric, Cisco Unified Computing System and Cisco Application-Centric Infrastructure.",4495.0,USD,GK# 100490,5 Days,"Jan 27 - 31, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
46,https://www.globalknowledge.com/us-en/course/181223/clica-implementing-cisco-collaboration-applications-v11/,"CLICA - Implementing Cisco Collaboration Applications v1.1
Gain the knowledge and skills to streamline communication protocols, strengthen compliance measures, and enhance your communication systems and devices using Cisco Unified IM & Presence, Cisco Unity Connection and Cisco Unity Express,",1000.0,USD,GK# 100503,,,,,Global Knowledge,USA
47,https://www.globalknowledge.com/us-en/course/182563/wlfndu-understanding-cisco-wireless-foundations-v20/,"WLFNDU - Understanding Cisco Wireless Foundations v2.0
Learn foundational knowledge that will prepare you for the professional-level enterprise wireless courses and certification exams.",3995.0,USD,GK# 100618,5 Days,"Sep 09 - 13, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
47,https://www.globalknowledge.com/us-en/course/182563/wlfndu-understanding-cisco-wireless-foundations-v20/,"WLFNDU - Understanding Cisco Wireless Foundations v2.0
Learn foundational knowledge that will prepare you for the professional-level enterprise wireless courses and certification exams.",3995.0,USD,GK# 100618,5 Days,"Jul 22 - 26, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
